Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Bình Hòa - Cây Dương,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 9,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Tân Triều - Thành Đức,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 15,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 7,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 6,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Tân Hiền,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Hiếu Liêm,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường 322A,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường 322B,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Lý Lịch 2 - Bình Chánh,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường ấp 4 -Cây Cầy,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 24 (xã Thanh Bình),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Thiện Tân,,,140,120,100,80,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường tỉnh 761,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường tỉnh 767,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường tỉnh 768,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Đồng Khởi,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Đoàn Văn Cự,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Bình Hòa - Cây Dương,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 9,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Tân Triều - Thành Đức,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 15,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 7,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 6,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Tân Hiền,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Hiếu Liêm,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường 322A,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường 322B,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Lý Lịch 2 - Bình Chánh,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường ấp 4 -Cây Cầy,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 24 (xã Thanh Bình),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Thạnh Phú,,,140,120,100,80,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường tỉnh 761,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường tỉnh 767,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường tỉnh 768,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Đồng Khởi,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Đoàn Văn Cự,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Bình Hòa - Cây Dương,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 9,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Tân Triều - Thành Đức,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 15,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 7,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 6,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Tân Hiền,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Hiếu Liêm,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường 322A,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường 322B,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Lý Lịch 2 - Bình Chánh,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường ấp 4 -Cây Cầy,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 24 (xã Thanh Bình),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Tân Bình,,,140,120,100,80,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường tỉnh 761,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường tỉnh 767,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường tỉnh 768,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường Đồng Khởi,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường Đoàn Văn Cự,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường Bình Hòa - Cây Dương,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Hương lộ 9,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường Tân Triều - Thành Đức,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Hương lộ 15,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Hương lộ 7,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Hương lộ 6,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường Tân Hiền,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường Hiếu Liêm,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường 322A,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường 322B,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường Lý Lịch 2 - Bình Chánh,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường ấp 4 -Cây Cầy,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Hương lộ 24 (xã Thanh Bình),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Hòa,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Bình Hòa,,,140,120,100,80,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường tỉnh 761,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường tỉnh 767,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường tỉnh 768,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Đồng Khởi,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Đoàn Văn Cự,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Bình Hòa - Cây Dương,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 9,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Tân Triều - Thành Đức,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 15,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 7,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 6,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Tân Hiền,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Hiếu Liêm,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường 322A,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường 322B,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Lý Lịch 2 - Bình Chánh,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường ấp 4 -Cây Cầy,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 24 (xã Thanh Bình),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Bình Lợi,,,140,120,100,80,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường tỉnh 761,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường tỉnh 767,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường tỉnh 768,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Đồng Khởi,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Đoàn Văn Cự,,160,130,120,100,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Bình Hòa - Cây Dương,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 9,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Tân Triều - Thành Đức,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 15,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 7,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 6,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Tân Hiền,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Hiếu Liêm,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường 322A,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường 322B,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Lý Lịch 2 - Bình Chánh,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường ấp 4 -Cây Cầy,,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 24 (xã Thanh Bình),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,150,125,110,90,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Tân An,,,140,120,100,80,NUÔI TRỒNG THỦY SẢN
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ giáp ranh thành phố Biên Hòa (cầu Rạch Gốc) đến giáp ranh xã Thạnh Phú,4550,2310,1400,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ ranh xã Thạnh Phú đến cổng nghĩa trang Liệt sĩ huyện Vĩnh Cửu,4900,2450,1610,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ cổng nghĩa trang Liệt sĩ huyện Vĩnh Cửu đến cầu Ông Hường,3850,1890,1400,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ cầu Ông Hường đến đường Đoàn Văn Cự,3150,1400,1050,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ đường Đoàn Văn Cự đến cầu Thủ Biên,2940,1120,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ cầu Thủ Biên đến đường vào bến đò Đại An,2240,770,630,490,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ đường vào bến đò Đại An đến cầu Chùm Bao,1750,670,560,460,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ cầu Chùm Bao đến cầu Bà Giá (cầu 19),1260,630,490,420,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ cầu Bà Giá (cầu 19) đến chân dốc lớn (cống thoát nước) xã Trị An,1190,560,490,420,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 768,Đoạn từ chân dốc lớn xã Trị An đến giáp ranh thị trấn Vĩnh An,1160,560,460,350,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 767,Đoạn từ giáp ranh huyện Trảng Bom đến đường điện 500KV Phú Mỹ - Sông Mây,3500,980,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 767,Đoạn từ đường điện 500KV Phú Mỹ - Sông Mây đến cầu suối Đá Bàn,4200,1050,840,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 767,Từ suối Đá Bàn đến giáp ranh thị trấn Vĩnh An,3850,1050,840,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 767,Từ cầu Cứng (cầu Đồng Nai) đến cầu Chiến khu D,700,350,210,140,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 767,Đoạn từ cầu Chiến khu D đến ngã ba rẽ đi xã Phú Lý,840,280,210,140,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 761,Đoạn từ ngã ba xã Mã Đà rẽ đi xã Phú Lý đến đường dân sinh Mã Đà - Hiếu Liêm,560,280,210,140,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 761,Đoạn tiếp theo đến cầu suối Kóp,560,250,210,140,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 761,Đoạn từ cầu suối Kóp đến hết chợ Phú Lý,700,350,210,140,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 761,Đoạn hết chợ Phú Lý đến Trung tâm văn hóa xã,490,250,210,140,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 761,Đoạn từ Trung tâm văn hóa đến ngã ba đường 322A,490,250,210,140,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 761,Đoạn từ ngã ba đường 322A đến ngã ba đường 322B,350,180,140,110,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tỉnh 761,Đoạn từ ngã ba đường 322B đến ranh Khu bảo tồn thiên nhiên - văn hóa Đồng Nai,350,180,140,110,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Đồng Khởi,Đoạn từ ranh thành phố Biên Hòa đến hết KCN Thạnh Phú,6650,2800,1890,1400,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Đồng Khởi,Đoạn tiếp theo đến Đường tỉnh 768,7700,3150,2100,1400,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Hiếu Liêm (xã Hiếu Liêm),,700,350,210,140,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Cộ - Cây Xoài,"Đoạn từ Đường tỉnh 768 đến hết khu tái định cư 3,8 ha xã Tân An",1400,700,600,530,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Cộ - Cây Xoài,"Đoạn từ khu tái định cư 3,8 ha xã Tân An đến ranh xã Vĩnh Tân",1190,600,490,350,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Cộ - Cây Xoài,Đoạn qua xã Vĩnh Tân,1400,700,600,530,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 6 (xã Thạnh Phú),,3150,1400,840,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 15,Đoạn từ Đường tỉnh 768 đến ngã ba Hương lộ 6,3850,1750,840,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 15,Đoạn từ ngã ba Hương lộ 6 đến cống số 10 (ấp 6),2800,1400,840,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 15,Đoạn từ cống số 10 (ấp 6) đến ranh giới xã Bình Lợi và xã Thạnh Phú,2450,1190,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 15,Đoạn từ ranh giới xã Bình Lợi và xã Thạnh Phú đến đầu ấp 3,1750,840,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 15,Đoạn từ đầu ấp 3 đến Trường mầm non ấp 3,2100,1050,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 15,Đoạn còn lại,1750,840,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bình Lục - Long Phú: Từ ngã ba Hương lộ 7 (xã Tân Bình) đến giáp Hương lộ 7,,2100,1050,700,560,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 9,Đoạn từ Đường tỉnh 768 (ngã tư Bến Cá) đến hết Km+200,3500,1750,1050,840,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 9,Đoạn từ Km+200 đến nhà thờ Tân Triều,3150,1540,910,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
